-0.97265625,0.08251953,-0.2788086,-2.5024414,-3.4179688,-0.45776367,0.0,0.0,0.0,0
-0.9707031,0.08154297,-0.28222656,-2.2125244,-3.2958984,-0.579834,0.0,0.0,0.0,0
-0.97233075,0.080729164,-0.28564453,-1.9226074,-3.306071,-0.55948895,0.0,0.0,0.0,0
-0.9741211,0.08129883,-0.28808594,-1.6860962,-3.3416748,-0.579834,0.0,0.0,0.0,0
-0.97392577,0.0803711,-0.2870117,-1.550293,-3.3874512,-0.6225586,0.0,0.0,0.0,0
-0.9741211,0.08048502,-0.28548178,-1.449585,-3.3721924,-0.6205241,0.0,0.0,0.0,0
-0.97398156,0.08000837,-0.28564453,-1.4648438,-3.3046176,-0.69754463,0.0,0.0,0.0,0
-0.97387695,0.079589844,-0.286438,-1.4648438,-3.2196045,-0.7095337,0.0,0.0,0.0,0
-0.9740126,0.08024088,-0.28645834,-1.4478896,-3.1161838,-0.7256402,0.0,0.0,0.0,0
-0.9742187,0.080126956,-0.28564453,-1.473999,-3.0456543,-0.7141113,0.0,0.0,0.0,0
-0.9746094,0.080273435,-0.28569335,-1.361084,-2.8961182,-0.78125,-2.6953125,-5.3320312,-1.1132812,0
-0.9754394,0.08041992,-0.28603515,-1.2756348,-2.758789,-0.83618164,-5.390625,-10.6640625,-2.2265625,0
-0.97578126,0.08139648,-0.2852539,-1.2084961,-2.557373,-0.85754395,-8.0859375,-15.996094,-3.3398438,0
-0.9762207,0.081445314,-0.28413087,-1.0894775,-2.3040771,-0.9094238,-10.78125,-21.328125,-4.453125,0
-0.97666013,0.08198242,-0.2848633,-0.9399414,-2.0324707,-0.982666,-13.4765625,-26.660156,-5.5664062,0
-0.9769043,0.08198242,-0.28554687,-0.7446289,-1.7547607,-1.0803223,-16.171875,-31.992188,-6.6796875,0
-0.9776367,0.08227539,-0.2850586,-0.50964355,-1.5472412,-1.0864258,-18.867188,-37.32422,-7.7929688,0
-0.97802734,0.08251953,-0.2845215,-0.27160645,-1.3641357,-1.1383057,-21.5625,-42.65625,-8.90625,0
-0.97802734,0.08242188,-0.28413087,-0.0030517578,-1.184082,-1.2237549,-24.257812,-47.98828,-10.019531,0
-0.978125,0.08256836,-0.28476563,0.289917,-0.9765625,-1.3458252,-26.953125,-53.320312,-11.1328125,0
-0.9785156,0.08251953,-0.28530273,0.6500244,-0.80566406,-1.4038086,-26.953125,-53.320312,-11.1328125,0
-0.97875977,0.08256836,-0.28398436,1.0620117,-0.61950684,-1.4526367,-26.982422,-53.52539,-11.220703,0
-0.9789063,0.081884764,-0.28237304,1.4770508,-0.47607422,-1.486206,-27.011719,-53.73047,-11.308594,0
-0.9777344,0.08208008,-0.28095704,1.7883301,-0.36621094,-1.5441895,-27.041016,-53.935547,-11.396484,0
-0.97700197,0.081445314,-0.27900392,2.0324707,-0.30212402,-1.550293,-27.070312,-54.140625,-11.484375,0
-0.9767578,0.080517575,-0.27749023,2.1392822,-0.289917,-1.5380859,-27.09961,-54.345703,-11.572266,0
-0.9759766,0.080029294,-0.2762207,2.1942139,-0.25634766,-1.5655518,-27.128906,-54.55078,-11.660156,0
-0.9754883,0.080029294,-0.27446288,2.1850586,-0.19836426,-1.5869141,-27.158203,-54.75586,-11.748047,0
-0.975293,0.07929687,-0.27353516,2.041626,-0.14648438,-1.5838623,-27.1875,-54.960938,-11.8359375,0
-0.975,0.07919922,-0.271875,1.8463135,-0.16174316,-1.5991211,-27.216797,-55.166016,-11.923828,0
-0.9748535,0.07866211,-0.27055663,1.5258789,-0.1739502,-1.6326904,-27.246094,-55.371094,-12.011719,0
-0.9743164,0.078466795,-0.27114257,1.0803223,-0.23498535,-1.6418457,-27.246094,-55.371094,-12.011719,0
-0.97319335,0.078222655,-0.2722168,0.5767822,-0.33569336,-1.7364502,-27.09961,-55.166016,-11.923828,0
-0.97373044,0.077539064,-0.27246094,0.08850098,-0.4119873,-1.751709,-26.953125,-54.960938,-11.8359375,0
-0.9741211,0.07749023,-0.27216798,-0.38757324,-0.5004883,-1.7883301,-26.80664,-54.75586,-11.748047,0
-0.9741699,0.078271486,-0.27236328,-0.84228516,-0.5493164,-1.7822266,-26.660156,-54.55078,-11.660156,0
-0.9748047,0.078222655,-0.27319336,-1.2634277,-0.6439209,-1.7974854,-26.513672,-54.345703,-11.572266,0
-0.9751465,0.07788086,-0.27280274,-1.6876221,-0.76293945,-1.7608643,-26.367188,-54.140625,-11.484375,0
-0.9754394,0.078222655,-0.27392578,-2.0019531,-0.87280273,-1.7364502,-26.220703,-53.935547,-11.396484,0
-0.9753418,0.07807617,-0.27426758,-2.2888184,-0.9552002,-1.663208,-26.074219,-53.73047,-11.308594,0
-0.9754883,0.07841797,-0.27480468,-2.5604248,-1.0742188,-1.651001,-25.927734,-53.52539,-11.220703,0
-0.9759277,0.07856445,-0.27495116,-2.786255,-1.171875,-1.6052246,-25.78125,-53.320312,-11.1328125,0
-0.97680664,0.07866211,-0.2746094,-3.0029297,-1.2969971,-1.5563965,-25.78125,-53.320312,-11.1328125,0
-0.97666013,0.07895508,-0.2754883,-3.2531738,-1.4373779,-1.4923096,-25.86914,-53.23242,-11.103516,0
-0.9767578,0.079833984,-0.2746582,-3.4301758,-1.4953613,-1.4556885,-25.957031,-53.14453,-11.074219,0
-0.97646487,0.07993164,-0.27495116,-3.5491943,-1.5655518,-1.4770508,-26.044922,-53.05664,-11.044922,0
-0.97626954,0.08041992,-0.27509767,-3.567505,-1.5930176,-1.5014648,-26.132812,-52.96875,-11.015625,0
-0.9759766,0.08085938,-0.27700195,-3.567505,-1.6845703,-1.5563965,-26.220703,-52.88086,-10.986328,0
-0.976416,0.08085938,-0.2767578,-3.5705566,-1.8066406,-1.5960693,-26.308594,-52.79297,-10.957031,0
-0.97626954,0.08120117,-0.27753907,-3.503418,-1.8493652,-1.6143799,-26.396484,-52.70508,-10.927734,0
-0.9759277,0.08105469,-0.2779297,-3.4332275,-1.8981934,-1.6052246,-26.484375,-52.617188,-10.8984375,0
-0.9759766,0.08046875,-0.27773437,-3.3843994,-1.9470215,-1.6815186,-26.572266,-52.529297,-10.869141,0
-0.97578126,0.08017578,-0.2783203,-3.314209,-1.9165039,-1.7669678,-26.660156,-52.441406,-10.839844,0
-0.9759766,0.0796875,-0.2775879,-3.2043457,-1.9012451,-1.852417,-26.660156,-52.441406,-10.839844,0
-0.97666013,0.07890625,-0.28027344,-3.0853271,-1.9165039,-1.9439697,-26.689453,-52.58789,-10.869141,0
-0.9766113,0.07841797,-0.28051758,-2.911377,-1.9226074,-1.953125,-26.71875,-52.734375,-10.8984375,0
