0.86621094,0.7475098,-0.22143555,-52.053833,62.96997,-62.130737,-19.921875,106.99219,6.9140625,0
0.86513674,0.778125,-0.12080078,-78.878784,122.561646,-133.61511,-19.072266,84.990234,9.0234375,0
0.8631836,0.8090332,-0.020947266,-102.20642,186.09314,-206.67725,-17.8125,62.25586,11.162109,0
0.86030275,0.83989257,0.078466795,-132.2113,248.9563,-293.00842,-22.851562,39.66797,13.154297,0
0.85727537,0.8725586,0.17768554,-160.849,322.85767,-382.5348,-26.894531,17.25586,15.380859,0
0.85488284,0.9073731,0.2755371,-187.00867,384.1919,-438.3545,-30.703125,-4.9804688,17.783203,0
0.8533203,0.9421875,0.37392578,-213.33618,438.25684,-525.2472,-34.277344,-27.304688,21.00586,0
0.8533691,0.9758789,0.47402343,-235.04944,474.78336,-590.8812,-37.88086,-50.039062,24.082031,0
0.85366213,1.0089843,0.5757812,-251.0498,522.879,-669.69904,-42.714844,-72.1582,26.953125,0
0.85356444,1.0416015,0.678418,-273.46802,571.81396,-740.6371,-41.103516,-94.18945,30.117188,0
0.0,0.0,0.0034179688,-269.56177,571.81396,-740.6372,-41.54297,-94.04297,30.205078,0
0.0,0.0,0.0034179688,-273.46802,570.25146,-739.85596,-42.626953,-94.18945,30.673828,0
0.0,0.0,0.0034179688,-279.71802,572.5952,-732.8247,-44.208984,-93.984375,31.171875,0
0.0,0.0,0.0034179688,-278.93677,566.3452,-720.32776,-38.70117,-93.515625,32.109375,0
0.0,0.0,0.0034179688,-287.53052,549.93896,-697.67456,-32.871094,-92.72461,32.958984,0
0.0,0.0,0.0034179688,-295.34302,545.25146,-723.45575,-34.277344,-92.22656,33.45703,0
0.0,0.0,0.0034179688,-288.31177,546.0327,-717.20575,-35.15625,-91.552734,33.222656,0
0.0,0.0,0.0034179688,-289.09302,568.68896,-740.64325,-36.445312,-90.99609,33.10547,0
0.0,0.0,0.0034179688,-303.93677,571.0327,-742.987,-35.595703,-90.52734,33.164062,0
0.0,0.0,0.0034179688,-305.49927,585.0952,-745.32764,-42.45117,-90.49805,33.10547,0
0.0,0.0,0.0034179688,-300.81177,573.37646,-752.35583,-48.164062,-90.46875,33.95508,0
0.0,0.0,0.0034179688,-300.81177,563.2202,-751.5716,-53.34961,-90.20508,34.39453,0
0.0,0.0,0.0034179688,-299.24927,544.4702,-775.7873,-58.154297,-89.26758,34.570312,0
0.0,0.0,0.0034179688,-292.99927,543.68896,-760.1593,-63.691406,-88.125,34.628906,0
0.0,0.0,0.0034179688,-282.06177,547.5952,-764.8468,-64.04297,-87.802734,34.86328,0
0.0,0.0,0.0034179688,-275.03052,549.1577,-758.59985,-58.88672,-87.68555,35.302734,0
0.0,0.0,0.0034179688,-282.06177,542.12646,-761.7279,-56.25,-88.00781,35.36133,0
0.0,0.0,0.0034179688,-287.53052,536.6577,-756.2622,-53.085938,-87.68555,35.595703,0
0.0,0.0,0.0034179688,-275.81177,542.12646,-758.609,-49.189453,-88.06641,36.09375,0
0.0,0.0,0.0034179688,-280.49927,539.00146,-764.86206,-42.246094,-88.30078,36.18164,0
0.0,0.0,0.0034179688,-279.71802,542.12646,-749.237,-41.103516,-87.65625,35.976562,0
0.0,0.0,0.0034179688,-271.90552,558.5327,-762.51825,-39.404297,-87.509766,36.09375,0
0.0,0.0,0.0034179688,-279.71802,558.5327,-725.7995,-39.228516,-87.48047,36.85547,0
0.0,0.0,0.0034179688,-292.21802,552.2827,-739.86505,-32.72461,-88.79883,38.05664,0
0.0,0.0,0.0034179688,-303.15552,540.56396,-737.5213,-33.984375,-89.61914,38.90625,0
0.0,0.0,0.0034179688,-305.49927,522.5952,-741.42755,-33.75,-89.50195,39.228516,0
0.0,0.0,0.0034179688,-307.84302,521.0327,-736.74005,-32.34375,-88.71094,39.902344,0
0.0,0.0,0.0034179688,-317.99927,511.6577,-733.61505,-31.376953,-88.271484,40.01953,0
0.0,0.0,0.0034179688,-337.53052,510.0952,-741.4276,-32.25586,-87.74414,40.634766,0
0.0,0.0,0.0034179688,-328.93677,503.8452,-737.52136,-34.189453,-86.80664,41.89453,0
0.0,0.0,0.0034179688,-338.31177,495.25146,-737.5244,-29.648438,-87.27539,-159.4043,0
-2.4414062E-4,0.021630859,-0.009082031,-334.40552,488.2202,-723.46497,-26.777344,-86.54297,-361.58203,0
-4.8828125E-4,0.043261718,-0.021582032,-323.46802,505.4077,-742.21796,-22.236328,-85.60547,-564.02344,0
-7.324219E-4,0.064892575,-0.034082033,-310.18677,506.9702,-749.2492,-23.085938,-84.90234,-766.875,0
-9.765625E-4,0.086523436,-0.046582032,-298.46802,511.6577,-740.65546,-22.265625,-84.43359,-969.75586,0
-0.0012207031,0.1081543,-0.05908203,-289.09302,528.06396,-728.9367,-22.089844,-83.96484,-1172.5195,0
-0.0014648438,0.12978515,-0.071582034,-283.62427,535.87646,-728.9367,-15.205078,-90.43945,-1374.9316,0
-0.0017089844,0.15141602,-0.08408203,-262.53052,545.25146,-720.34296,-16.523438,-90.11719,-1576.7285,0
-0.001953125,0.17304687,-0.09658203,-258.62427,560.87646,-707.84296,-17.25586,-90.20508,-1778.8477,0
-0.0021972656,0.19467774,-0.10908203,-272.68677,580.4077,-709.40546,-18.19336,-90.76172,-1982.2266,0
-0.0024414062,0.2163086,-0.12158203,-269.56177,606.18896,-717.9992,-18.925781,-90.38086,-1983.1641,0
-0.0024414062,0.2163086,-0.12158203,-271.90552,621.0327,-717.21796,-17.314453,-90.791016,-1983.6914,0
-0.0024414062,0.2163086,-0.12158203,-279.71802,631.9702,-714.8742,-15.058594,-92.72461,-1983.4863,0
