-0.8641602,0.20063476,-0.2848633,-11.044312,-2.2491455,-2.206421,-28.945312,-51.796875,-10.078125,0
-0.7619141,0.28647462,-0.24541016,-19.39392,-1.7089844,-2.508545,-30.644531,-51.152344,-9.316406,0
-0.6600586,0.37143555,-0.20688477,-28.030396,-1.0345459,-2.9083252,-32.34375,-50.507812,-8.5546875,0
-0.5589844,0.45756835,-0.16728516,-36.78589,-0.34484863,-3.3325195,-34.04297,-49.86328,-7.7929688,0
-0.45830077,0.5437988,-0.1258789,-45.324707,0.21972656,-3.817749,-35.742188,-49.21875,-7.03125,0
-0.35634765,0.629834,-0.08496094,-53.35388,0.68359375,-4.3945312,-37.441406,-48.57422,-6.2695312,0
-0.25556642,0.7157715,-0.04472656,-60.739136,1.1138916,-5.041504,-39.140625,-47.929688,-5.5078125,0
-0.15541992,0.8018066,-0.0036621094,-67.456055,1.3366699,-5.706787,-40.839844,-47.285156,-4.7460938,0
-0.055126954,0.8876465,0.039355468,-73.49243,1.3946533,-6.427002,-42.539062,-46.640625,-3.984375,0
0.045556642,0.97314453,0.08203125,-78.97034,1.3092041,-7.260132,-44.23828,-45.996094,-3.2226562,0
0.04482422,0.97382814,0.0859375,-76.42822,0.8239746,-7.7423096,-39.697266,-43.85742,-4.892578,0
0.043603517,0.97695315,0.0925293,-71.746826,-0.16784668,-7.7819824,-35.15625,-41.71875,-6.5625,0
0.042578124,0.97788084,0.10024414,-66.36047,-1.4190674,-7.8582764,-30.615234,-39.58008,-8.232422,0
0.042822264,0.97861326,0.10507812,-61.14807,-2.6184082,-8.03833,-26.074219,-37.441406,-9.902344,0
0.043896485,0.978125,0.109277345,-56.54297,-3.5583496,-8.36792,-21.533203,-35.302734,-11.572266,0
0.045214843,0.9784668,0.11376953,-52.78015,-4.2877197,-8.712769,-16.992188,-33.164062,-13.2421875,0
0.045800783,0.9782715,0.11689453,-49.51477,-4.864502,-8.914185,-12.451172,-31.02539,-14.912109,0
0.046679687,0.9784668,0.120947264,-46.585083,-5.0872803,-8.969116,-7.9101562,-28.886719,-16.582031,0
0.047314454,0.97802734,0.123291016,-44.104004,-5.004883,-8.926392,-3.3691406,-26.748047,-18.251953,0
0.047607422,0.97866213,0.12529297,-42.303467,-4.6691895,-8.700562,1.171875,-24.609375,-19.921875,0
0.048046876,0.9800781,0.12944336,-40.368652,-4.046631,-7.7331543,1.171875,-24.609375,-19.921875,0
0.047460936,0.97822267,0.13144532,-39.535522,-3.3081055,-7.260132,0.9375,-24.550781,-19.980469,0
0.045166016,0.9821289,0.1296875,-42.633057,-2.0324707,-5.4016113,0.703125,-24.492188,-20.039062,0
0.043554686,0.9840332,0.1294922,-45.80078,-0.579834,-2.9296875,0.46875,-24.433594,-20.097656,0
0.04243164,0.9862305,0.1309082,-47.94922,0.7904053,0.22888184,0.234375,-24.375,-20.15625,0
0.04111328,0.9869629,0.13276367,-49.310303,2.0507812,3.6865234,0.0,-24.316406,-20.214844,0
0.04067383,0.98706055,0.13554688,-50.759888,3.0639648,7.171631,-0.234375,-24.257812,-20.273438,0
0.04140625,0.98447263,0.13930663,-52.389526,3.817749,10.281372,-0.46875,-24.199219,-20.332031,0
0.042578124,0.9817871,0.14453125,-54.141235,4.3792725,12.960815,-0.703125,-24.140625,-20.390625,0
0.043847658,0.9800781,0.15014648,-55.52368,4.647827,15.2282715,-0.9375,-24.082031,-20.449219,0
0.044042967,0.97744143,0.15297851,-57.31201,4.6417236,16.687012,-1.171875,-24.023438,-20.507812,0
0.04560547,0.9766113,0.15615234,-59.384155,4.772949,18.310547,-1.171875,-24.023438,-20.507812,0
0.04824219,0.97329104,0.16225585,-57.858276,4.550171,18.850708,-1.2890625,-24.082031,-20.800781,0
0.050195314,0.9713379,0.16879883,-56.271362,4.4647217,19.241333,-1.40625,-24.140625,-21.09375,0
0.051513672,0.9692383,0.1727539,-55.316162,4.483032,19.284058,-1.5234375,-24.199219,-21.386719,0
0.05239258,0.96831053,0.1765625,-54.89502,4.562378,19.238281,-1.640625,-24.257812,-21.679688,0
0.05307617,0.96875,0.18134765,-54.6875,4.9102783,19.28711,-1.7578125,-24.316406,-21.972656,0
0.05263672,0.9706543,0.18413086,-55.029297,5.4016113,19.628906,-1.875,-24.375,-22.265625,0
0.052197266,0.9722656,0.18466797,-56.085205,5.831909,20.45288,-1.9921875,-24.433594,-22.558594,0
0.05205078,0.97148436,0.18818359,-57.369995,6.185913,21.398926,-2.109375,-24.492188,-22.851562,0
0.052441407,0.96967775,0.1928711,-58.633423,6.1187744,22.198486,-2.2265625,-24.550781,-23.144531,0
0.05366211,0.96655273,0.19780274,-59.695435,5.4626465,22.686768,-2.34375,-24.609375,-23.4375,0
